"id","intentional_cause.0","intentional_cause.1"
13163,0.714285714285714,0.285714285714286
13164,0.857142857142857,0.142857142857143
13169,0.857142857142857,0.142857142857143
13174,0.714285714285714,0.285714285714286
13182,0.714285714285714,0.285714285714286
13196,0.571428571428571,0.428571428571429
13200,0.714285714285714,0.285714285714286
13203,0.857142857142857,0.142857142857143
13233,0.857142857142857,0.142857142857143
13245,0.571428571428571,0.428571428571429
13271,0.857142857142857,0.142857142857143
13283,0.714285714285714,0.285714285714286
13286,1,0
13290,0.571428571428571,0.428571428571429
13292,0.714285714285714,0.285714285714286
13307,0.714285714285714,0.285714285714286
13317,1,0
13318,1,0
13320,1,0
13327,0.714285714285714,0.285714285714286
13328,0.857142857142857,0.142857142857143
13334,0.857142857142857,0.142857142857143
13338,0.714285714285714,0.285714285714286
13349,0.857142857142857,0.142857142857143
13353,0.571428571428571,0.428571428571429
13362,0.571428571428571,0.428571428571429
13363,0.714285714285714,0.285714285714286
13367,0.714285714285714,0.285714285714286
13385,0.714285714285714,0.285714285714286
13400,0.714285714285714,0.285714285714286
13422,0.428571428571429,0.571428571428571
13423,0.857142857142857,0.142857142857143
13433,0.857142857142857,0.142857142857143
13435,0.857142857142857,0.142857142857143
13462,0.571428571428571,0.428571428571429
13472,0.714285714285714,0.285714285714286
13606,0.428571428571429,0.571428571428571
13607,0.857142857142857,0.142857142857143
13611,0.428571428571429,0.571428571428571
13616,0.571428571428571,0.428571428571429
13623,0.714285714285714,0.285714285714286
13634,1,0
13643,0.857142857142857,0.142857142857143
13653,0.571428571428571,0.428571428571429
13659,0.571428571428571,0.428571428571429
13677,0.857142857142857,0.142857142857143
13679,0.571428571428571,0.428571428571429
13685,0.428571428571429,0.571428571428571
13714,0.142857142857143,0.857142857142857
13732,0.714285714285714,0.285714285714286
13740,0.428571428571429,0.571428571428571
13742,0.857142857142857,0.142857142857143
13779,0.571428571428571,0.428571428571429
13794,0.714285714285714,0.285714285714286
13799,0.857142857142857,0.142857142857143
13809,0.428571428571429,0.571428571428571
13893,0.571428571428571,0.428571428571429
13914,0.428571428571429,0.571428571428571
13916,0.714285714285714,0.285714285714286
13926,0.285714285714286,0.714285714285714
13936,0.428571428571429,0.571428571428571
13961,0.857142857142857,0.142857142857143
14017,0.571428571428571,0.428571428571429
14025,0.714285714285714,0.285714285714286
14035,0.571428571428571,0.428571428571429
14056,0.857142857142857,0.142857142857143
14058,0.142857142857143,0.857142857142857
14062,0.571428571428571,0.428571428571429
14064,0.714285714285714,0.285714285714286
14170,0.571428571428571,0.428571428571429
14177,0.714285714285714,0.285714285714286
14178,1,0
14186,0.857142857142857,0.142857142857143
14203,0.428571428571429,0.571428571428571
14239,0.857142857142857,0.142857142857143
14240,0.714285714285714,0.285714285714286
14248,0.714285714285714,0.285714285714286
14249,0.857142857142857,0.142857142857143
14261,0.857142857142857,0.142857142857143
14263,0.857142857142857,0.142857142857143
14265,0.714285714285714,0.285714285714286
14269,0.857142857142857,0.142857142857143
14271,0.428571428571429,0.571428571428571
14276,1,0
14278,0.571428571428571,0.428571428571429
14285,0.714285714285714,0.285714285714286
14288,0.428571428571429,0.571428571428571
14303,0.285714285714286,0.714285714285714
14313,0.714285714285714,0.285714285714286
14321,0.428571428571429,0.571428571428571
14448,0.714285714285714,0.285714285714286
14449,0.428571428571429,0.571428571428571
14484,0.428571428571429,0.571428571428571
14509,0.857142857142857,0.142857142857143
14552,0.714285714285714,0.285714285714286
14553,1,0
14615,0.428571428571429,0.571428571428571
14617,0.857142857142857,0.142857142857143
14618,1,0
14620,0.142857142857143,0.857142857142857
14621,0.285714285714286,0.714285714285714
14622,0.714285714285714,0.285714285714286
14638,0.714285714285714,0.285714285714286
14650,0.571428571428571,0.428571428571429
14652,0.428571428571429,0.571428571428571
14698,0.571428571428571,0.428571428571429
14704,0.714285714285714,0.285714285714286
14722,0.142857142857143,0.857142857142857
10347,0.857142857142857,0.142857142857143
10451,0.857142857142857,0.142857142857143
10503,0.571428571428571,0.428571428571429
10514,0.571428571428571,0.428571428571429
10603,0.857142857142857,0.142857142857143
10621,0.857142857142857,0.142857142857143
10652,0.714285714285714,0.285714285714286
10675,0.857142857142857,0.142857142857143
10676,0.714285714285714,0.285714285714286
10679,0.571428571428571,0.428571428571429
10682,0.571428571428571,0.428571428571429
10692,0.857142857142857,0.142857142857143
10792,0.571428571428571,0.428571428571429
10798,0.428571428571429,0.571428571428571
10832,0.857142857142857,0.142857142857143
10856,0.857142857142857,0.142857142857143
10925,0.714285714285714,0.285714285714286
10969,0.285714285714286,0.714285714285714
10987,0.285714285714286,0.714285714285714
11089,0.857142857142857,0.142857142857143
11103,0.714285714285714,0.285714285714286
11202,1,0
11271,0.714285714285714,0.285714285714286
11290,1,0
11300,0.571428571428571,0.428571428571429
11358,1,0
11367,0.571428571428571,0.428571428571429
11405,0.714285714285714,0.285714285714286
11407,0.571428571428571,0.428571428571429
11409,0.714285714285714,0.285714285714286
11411,0.857142857142857,0.142857142857143
11472,1,0
11503,0.571428571428571,0.428571428571429
11511,0.857142857142857,0.142857142857143
11517,0.285714285714286,0.714285714285714
11522,0.714285714285714,0.285714285714286
11524,0.428571428571429,0.571428571428571
11527,0.285714285714286,0.714285714285714
11542,0.571428571428571,0.428571428571429
11546,0.857142857142857,0.142857142857143
11557,1,0
11640,0.571428571428571,0.428571428571429
11652,1,0
11717,0.714285714285714,0.285714285714286
11752,0.571428571428571,0.428571428571429
11758,0.714285714285714,0.285714285714286
11766,0.714285714285714,0.285714285714286
11768,0.714285714285714,0.285714285714286
11818,0.571428571428571,0.428571428571429
11839,0.571428571428571,0.428571428571429
11849,0.428571428571429,0.571428571428571
11865,1,0
11884,0.428571428571429,0.571428571428571
11889,0,1
11893,0.857142857142857,0.142857142857143
11902,0.428571428571429,0.571428571428571
11911,0.714285714285714,0.285714285714286
11956,0.571428571428571,0.428571428571429
11990,0.714285714285714,0.285714285714286
12021,0.857142857142857,0.142857142857143
12022,0.857142857142857,0.142857142857143
12035,1,0
12096,0.714285714285714,0.285714285714286
12112,0.857142857142857,0.142857142857143
12115,0.857142857142857,0.142857142857143
12293,0.714285714285714,0.285714285714286
12407,0.714285714285714,0.285714285714286
12447,0.857142857142857,0.142857142857143
12476,0.714285714285714,0.285714285714286
12482,1,0
12496,0.857142857142857,0.142857142857143
12568,1,0
12728,0.714285714285714,0.285714285714286
12731,0.571428571428571,0.428571428571429
12733,0.428571428571429,0.571428571428571
12758,0.714285714285714,0.285714285714286
12760,0.714285714285714,0.285714285714286
12781,0.571428571428571,0.428571428571429
12786,0.714285714285714,0.285714285714286
12893,0.714285714285714,0.285714285714286
12908,1,0
12916,0.857142857142857,0.142857142857143
12922,0.428571428571429,0.571428571428571
12956,0.857142857142857,0.142857142857143
12988,0.571428571428571,0.428571428571429
13064,0.714285714285714,0.285714285714286
13097,0.857142857142857,0.142857142857143
13216,0.857142857142857,0.142857142857143
13274,0.714285714285714,0.285714285714286
13336,0.857142857142857,0.142857142857143
13355,0.714285714285714,0.285714285714286
13369,0.571428571428571,0.428571428571429
13376,0.714285714285714,0.285714285714286
13379,0.571428571428571,0.428571428571429
13403,0.714285714285714,0.285714285714286
13504,0.571428571428571,0.428571428571429
13618,0.571428571428571,0.428571428571429
13810,0.428571428571429,0.571428571428571
13846,0.857142857142857,0.142857142857143
13850,0.714285714285714,0.285714285714286
13896,0.857142857142857,0.142857142857143
14212,0.571428571428571,0.428571428571429
14231,0.428571428571429,0.571428571428571
14292,0.714285714285714,0.285714285714286
14445,0.714285714285714,0.285714285714286
14503,0.857142857142857,0.142857142857143
14510,0.571428571428571,0.428571428571429
14695,0.857142857142857,0.142857142857143
14705,0.857142857142857,0.142857142857143
10318,0.857142857142857,0.142857142857143
10336,1,0
10344,0.714285714285714,0.285714285714286
10362,0.714285714285714,0.285714285714286
10369,1,0
10374,1,0
10394,0.571428571428571,0.428571428571429
10440,0.857142857142857,0.142857142857143
10441,0.857142857142857,0.142857142857143
10443,1,0
10479,0.857142857142857,0.142857142857143
10490,0.714285714285714,0.285714285714286
10509,0.285714285714286,0.714285714285714
10521,1,0
10528,0.857142857142857,0.142857142857143
10561,0.714285714285714,0.285714285714286
10567,0.857142857142857,0.142857142857143
10585,1,0
10634,0.714285714285714,0.285714285714286
10638,0.714285714285714,0.285714285714286
10647,0.714285714285714,0.285714285714286
10659,0.857142857142857,0.142857142857143
10673,1,0
10703,0.571428571428571,0.428571428571429
10707,0.428571428571429,0.571428571428571
10711,0.857142857142857,0.142857142857143
10713,0.857142857142857,0.142857142857143
10722,0.428571428571429,0.571428571428571
10743,0.285714285714286,0.714285714285714
10770,0.714285714285714,0.285714285714286
10779,0.571428571428571,0.428571428571429
10788,0.571428571428571,0.428571428571429
10815,0.857142857142857,0.142857142857143
10831,0.857142857142857,0.142857142857143
10843,0.571428571428571,0.428571428571429
10873,0.428571428571429,0.571428571428571
10875,0.857142857142857,0.142857142857143
10892,1,0
10895,0.714285714285714,0.285714285714286
10898,0.714285714285714,0.285714285714286
10928,0.857142857142857,0.142857142857143
10951,1,0
10968,0.714285714285714,0.285714285714286
10988,0.857142857142857,0.142857142857143
10990,0.857142857142857,0.142857142857143
11021,1,0
11023,0.571428571428571,0.428571428571429
11069,1,0
11070,0.714285714285714,0.285714285714286
11071,0.571428571428571,0.428571428571429
11072,0.857142857142857,0.142857142857143
11085,0.285714285714286,0.714285714285714
11122,0.714285714285714,0.285714285714286
11126,0.714285714285714,0.285714285714286
11166,0.571428571428571,0.428571428571429
11176,1,0
11181,0.857142857142857,0.142857142857143
11185,0.714285714285714,0.285714285714286
11188,0.714285714285714,0.285714285714286
11193,0.857142857142857,0.142857142857143
11200,0.714285714285714,0.285714285714286
11203,0.857142857142857,0.142857142857143
11204,0.571428571428571,0.428571428571429
11214,0.857142857142857,0.142857142857143
11218,0.714285714285714,0.285714285714286
11221,0.857142857142857,0.142857142857143
11224,0.571428571428571,0.428571428571429
11227,1,0
11243,0.714285714285714,0.285714285714286
11246,0.714285714285714,0.285714285714286
11251,1,0
11252,1,0
11262,0.571428571428571,0.428571428571429
11264,0.714285714285714,0.285714285714286
11288,0.714285714285714,0.285714285714286
11301,0.714285714285714,0.285714285714286
11309,0.857142857142857,0.142857142857143
11331,0.571428571428571,0.428571428571429
11341,0.571428571428571,0.428571428571429
11373,1,0
11382,0.857142857142857,0.142857142857143
11383,0.857142857142857,0.142857142857143
11399,0.571428571428571,0.428571428571429
11408,1,0
11415,0.428571428571429,0.571428571428571
11418,0.571428571428571,0.428571428571429
11426,0.714285714285714,0.285714285714286
11431,0.428571428571429,0.571428571428571
11445,0.857142857142857,0.142857142857143
11467,0.857142857142857,0.142857142857143
11491,0.857142857142857,0.142857142857143
11494,0.571428571428571,0.428571428571429
11500,0.428571428571429,0.571428571428571
11512,0.714285714285714,0.285714285714286
11513,0.714285714285714,0.285714285714286
11516,0.857142857142857,0.142857142857143
11570,0.714285714285714,0.285714285714286
11577,0.714285714285714,0.285714285714286
11583,0.571428571428571,0.428571428571429
11592,0.571428571428571,0.428571428571429
11599,0.714285714285714,0.285714285714286
11605,0.857142857142857,0.142857142857143
11612,0.571428571428571,0.428571428571429
11650,0.428571428571429,0.571428571428571
11686,0.857142857142857,0.142857142857143
11727,0.428571428571429,0.571428571428571
11749,0.714285714285714,0.285714285714286
11756,0.428571428571429,0.571428571428571
11757,0.714285714285714,0.285714285714286
11780,0.714285714285714,0.285714285714286
11788,0.857142857142857,0.142857142857143
11792,0.428571428571429,0.571428571428571
11793,0.714285714285714,0.285714285714286
11796,1,0
11846,0.714285714285714,0.285714285714286
11869,1,0
11871,0.714285714285714,0.285714285714286
11887,0.714285714285714,0.285714285714286
11905,0.571428571428571,0.428571428571429
11940,0.428571428571429,0.571428571428571
11947,1,0
11949,0.714285714285714,0.285714285714286
11950,0.714285714285714,0.285714285714286
11951,0.857142857142857,0.142857142857143
11953,0.428571428571429,0.571428571428571
11974,0.857142857142857,0.142857142857143
11984,0.428571428571429,0.571428571428571
11992,0.857142857142857,0.142857142857143
12013,1,0
12019,0.428571428571429,0.571428571428571
12043,1,0
12049,0.571428571428571,0.428571428571429
12103,0.857142857142857,0.142857142857143
12123,0.857142857142857,0.142857142857143
12136,0.857142857142857,0.142857142857143
12141,0.714285714285714,0.285714285714286
12156,1,0
12157,0.571428571428571,0.428571428571429
12162,0.714285714285714,0.285714285714286
12169,0.714285714285714,0.285714285714286
12179,1,0
12180,0.714285714285714,0.285714285714286
12192,0.714285714285714,0.285714285714286
12212,1,0
12225,1,0
12231,0.714285714285714,0.285714285714286
12233,0.285714285714286,0.714285714285714
12235,1,0
12242,0.857142857142857,0.142857142857143
12252,1,0
12261,1,0
12268,0.857142857142857,0.142857142857143
12284,0.714285714285714,0.285714285714286
12288,0.714285714285714,0.285714285714286
12326,0.857142857142857,0.142857142857143
12343,0.857142857142857,0.142857142857143
12347,1,0
12369,0.857142857142857,0.142857142857143
12372,1,0
12375,0.875,0.125
12384,0.857142857142857,0.142857142857143
12392,0.857142857142857,0.142857142857143
12408,0.571428571428571,0.428571428571429
12414,1,0
12421,0.857142857142857,0.142857142857143
12431,1,0
12434,1,0
12465,0.857142857142857,0.142857142857143
12468,0.857142857142857,0.142857142857143
12484,0.857142857142857,0.142857142857143
12495,0.714285714285714,0.285714285714286
12497,0.857142857142857,0.142857142857143
12510,1,0
12533,0.571428571428571,0.428571428571429
12559,0.714285714285714,0.285714285714286
12562,0.714285714285714,0.285714285714286
12565,0.857142857142857,0.142857142857143
12605,0.714285714285714,0.285714285714286
12608,0.714285714285714,0.285714285714286
12658,0.857142857142857,0.142857142857143
12662,0.571428571428571,0.428571428571429
12675,0.857142857142857,0.142857142857143
12699,1,0
12747,0.714285714285714,0.285714285714286
12759,0.857142857142857,0.142857142857143
12765,0.714285714285714,0.285714285714286
12767,0.571428571428571,0.428571428571429
12782,1,0
12789,0.714285714285714,0.285714285714286
12798,0.857142857142857,0.142857142857143
12857,0.428571428571429,0.571428571428571
12874,0.857142857142857,0.142857142857143
12881,1,0
12883,0.857142857142857,0.142857142857143
12896,0.857142857142857,0.142857142857143
12909,0.857142857142857,0.142857142857143
12920,0.571428571428571,0.428571428571429
12930,0.857142857142857,0.142857142857143
12948,0.714285714285714,0.285714285714286
12957,0.857142857142857,0.142857142857143
12962,0.857142857142857,0.142857142857143
12979,0.571428571428571,0.428571428571429
12982,1,0
13014,0.857142857142857,0.142857142857143
13048,1,0
13049,0.571428571428571,0.428571428571429
13051,0.857142857142857,0.142857142857143
13074,0.857142857142857,0.142857142857143
13079,0.571428571428571,0.428571428571429
13081,0.571428571428571,0.428571428571429
13083,1,0
13100,0.428571428571429,0.571428571428571
13124,0.714285714285714,0.285714285714286
13131,0.714285714285714,0.285714285714286
13134,0.285714285714286,0.714285714285714
13136,1,0
13147,0.857142857142857,0.142857142857143
13176,0.571428571428571,0.428571428571429
13204,0.714285714285714,0.285714285714286
13209,1,0
13215,0.428571428571429,0.571428571428571
13220,0.428571428571429,0.571428571428571
13229,0.285714285714286,0.714285714285714
13235,0.571428571428571,0.428571428571429
13242,0.428571428571429,0.571428571428571
13244,0.714285714285714,0.285714285714286
13249,1,0
13254,0.571428571428571,0.428571428571429
13263,0.285714285714286,0.714285714285714
13278,0.571428571428571,0.428571428571429
13319,0.285714285714286,0.714285714285714
13326,0.857142857142857,0.142857142857143
13346,0.571428571428571,0.428571428571429
13356,0.714285714285714,0.285714285714286
13358,0.571428571428571,0.428571428571429
13412,0.857142857142857,0.142857142857143
13415,0.857142857142857,0.142857142857143
13438,0.571428571428571,0.428571428571429
13447,0.571428571428571,0.428571428571429
13470,1,0
13503,0.714285714285714,0.285714285714286
13557,0.571428571428571,0.428571428571429
13564,0.857142857142857,0.142857142857143
13569,0.714285714285714,0.285714285714286
13577,0.714285714285714,0.285714285714286
13608,0.142857142857143,0.857142857142857
13628,0.857142857142857,0.142857142857143
13630,0.428571428571429,0.571428571428571
13646,0.142857142857143,0.857142857142857
13649,1,0
13663,0.571428571428571,0.428571428571429
13667,0.428571428571429,0.571428571428571
13687,0.714285714285714,0.285714285714286
13699,0.285714285714286,0.714285714285714
13711,0.714285714285714,0.285714285714286
13721,0.428571428571429,0.571428571428571
13739,0.857142857142857,0.142857142857143
13749,0.714285714285714,0.285714285714286
13801,0.285714285714286,0.714285714285714
13807,0.285714285714286,0.714285714285714
13823,0.857142857142857,0.142857142857143
13827,1,0
13829,0.428571428571429,0.571428571428571
13838,0.571428571428571,0.428571428571429
13840,0.428571428571429,0.571428571428571
13842,0.571428571428571,0.428571428571429
13852,0.571428571428571,0.428571428571429
13862,0.428571428571429,0.571428571428571
13867,0.428571428571429,0.571428571428571
13874,1,0
13884,0.75,0.25
13895,0.714285714285714,0.285714285714286
13913,0.714285714285714,0.285714285714286
13921,1,0
13940,0.714285714285714,0.285714285714286
13941,0.571428571428571,0.428571428571429
13943,0.714285714285714,0.285714285714286
13959,0.571428571428571,0.428571428571429
13968,0.714285714285714,0.285714285714286
13971,0.857142857142857,0.142857142857143
13972,0.857142857142857,0.142857142857143
13975,0.428571428571429,0.571428571428571
13984,0.857142857142857,0.142857142857143
13988,0.857142857142857,0.142857142857143
13995,0.714285714285714,0.285714285714286
14000,0.857142857142857,0.142857142857143
14005,0.571428571428571,0.428571428571429
14007,0.857142857142857,0.142857142857143
14023,0.428571428571429,0.571428571428571
14042,0.428571428571429,0.571428571428571
14050,0.714285714285714,0.285714285714286
14065,0.714285714285714,0.285714285714286
14081,0.714285714285714,0.285714285714286
14093,0.285714285714286,0.714285714285714
14097,0.428571428571429,0.571428571428571
14125,0.714285714285714,0.285714285714286
14132,0.714285714285714,0.285714285714286
14151,0.714285714285714,0.285714285714286
14169,0.571428571428571,0.428571428571429
14198,0.857142857142857,0.142857142857143
14201,0.428571428571429,0.571428571428571
14204,0.428571428571429,0.571428571428571
14214,0.571428571428571,0.428571428571429
14245,0.428571428571429,0.571428571428571
14275,0.714285714285714,0.285714285714286
14290,0.571428571428571,0.428571428571429
14304,0.571428571428571,0.428571428571429
14308,0.428571428571429,0.571428571428571
14442,0.142857142857143,0.857142857142857
14446,0.571428571428571,0.428571428571429
14453,0.285714285714286,0.714285714285714
14485,0.857142857142857,0.142857142857143
14505,0.571428571428571,0.428571428571429
14534,1,0
14580,0.571428571428571,0.428571428571429
14585,0.571428571428571,0.428571428571429
14595,0.571428571428571,0.428571428571429
14637,0.571428571428571,0.428571428571429
14678,0.571428571428571,0.428571428571429
14697,0.428571428571429,0.571428571428571
14709,0.857142857142857,0.142857142857143
10313,0.714285714285714,0.285714285714286
10321,0.714285714285714,0.285714285714286
10324,1,0
10332,0.714285714285714,0.285714285714286
10339,0.5,0.5
10350,0.857142857142857,0.142857142857143
10367,0.714285714285714,0.285714285714286
10370,0.571428571428571,0.428571428571429
10406,0.714285714285714,0.285714285714286
10427,0.714285714285714,0.285714285714286
10429,0.857142857142857,0.142857142857143
10436,0.857142857142857,0.142857142857143
10439,0.714285714285714,0.285714285714286
10460,0.857142857142857,0.142857142857143
10464,0.714285714285714,0.285714285714286
10468,0.857142857142857,0.142857142857143
10473,0.857142857142857,0.142857142857143
10477,0.428571428571429,0.571428571428571
10478,0.857142857142857,0.142857142857143
